"P","L","Ecoef","inv","Lcost","volcost","grpsz","N","expected_vol","Leader_payment","Non_Ldr_return","Ldr_return","Flwr_return","Acephalous_return","GrpBenefitToLdr","LdrNetBenefit","volunteering","LFReturnRatio"
3,7,0.1,0.6,1,0.5,10,100,0.043930939646227,14.5699732667112,30.5260593005785,8.9,10.7320602179759,8,25.4885419617831,-1.8320602179759,"rare",0.829290911459176
7,7,0.1,0.6,1,0.5,10,100,0,0,30.5260593005785,10.5,16.2,12,36.3,-5.7,"none",0.648148148148148
12,7,0.1,0.6,1,0.5,10,100,0,0,30.5260593005785,12.5,21.2,17,33.3,-8.7,"none",0.589622641509434
15,7,0.1,0.6,1,0.5,10,100,0,0,30.5260593005785,13.7,24.2,20,31.5,-10.5,"none",0.566115702479339
0,12,0.1,0.6,1,0.5,10,100,0.176468535500289,0,30.5260593005785,10.7,12.1429674848581,5,69.9867073637232,-1.44296748485814,"rare",0.881168463420703
1,12,0.1,0.6,1,0.5,10,100,0.148871998176379,0,30.5260593005785,11.1,13.1541275355263,6,69.4871478197364,-2.05412753552627,"rare",0.843841598009557
3,12,0.1,0.6,1,0.5,10,100,0.101559036234569,0,30.5260593005785,11.9,15.1714013704594,8,68.4426123341346,-3.2714013704594,"rare",0.784370521181437
7,12,0.1,0.6,1,0.5,10,100,0.0471195138998885,26.196525359709,30.5260593005785,13.5,16.5685268517454,12,42.6167416657083,-3.06852685174537,"rare",0.814797846591767
12,12,0.1,0.6,1,0.5,10,100,0,0,30.5260593005785,15.5,24.2,17,63.3,-8.7,"none",0.640495867768595
15,12,0.1,0.6,1,0.5,10,100,0,0,30.5260593005785,16.7,27.2,20,61.5,-10.5,"none",0.613970588235294
0,15,0.1,0.6,1,0.5,10,100,0.198075506229976,0,30.5260593005785,12.5,13.9337176557949,5,87.9034589021541,-1.4337176557949,"rare",0.897104441814305
1,15,0.1,0.6,1,0.5,10,100,0.172843892269489,0,30.5260593005785,12.9,14.944476273266,6,87.4002864593936,-2.04447627326595,"rare",0.863195187580892
3,15,0.1,0.6,1,0.5,10,100,0.129498744661187,0,30.5260593005785,13.7,16.9614941068197,8,86.3534469613769,-3.26149410681965,"rare",0.807711862747497
7,15,0.1,0.6,1,0.5,10,100,0.06,0,30.5260593005785,15.3,20.9845144683661,12,84.160630215295,-5.6845144683661,"rare",0.729109078175936
12,15,0.1,0.6,1,0.5,10,100,0,0,30.5260593005785,17.3,26,17,81.3,-8.7,"none",0.665384615384615
15,15,0.1,0.6,1,0.5,10,100,0,0,30.5260593005785,18.5,29,20,79.5000000000001,-10.5,"none",0.637931034482759
0,1,0.4,0.6,1,0.5,10,100,0,0,30.5260593005785,4.1,5.6,5,4.5,-1.5,"none",0.732142857142857
1,1,0.4,0.6,1,0.5,10,100,0,0,30.5260593005785,4.5,6.6,6,3.90000000000001,-2.1,"none",0.681818181818182
3,1,0.4,0.6,1,0.5,10,100,0,0,30.5260593005785,5.3,8.6,8,2.69999999999999,-3.3,"none",0.616279069767442
7,1,0.4,0.6,1,0.5,10,100,0,0,30.5260593005785,6.9,12.6,12,0.299999999999997,-5.7,"none",0.547619047619048
12,1,0.4,0.6,1,0.5,10,100,0,0,30.5260593005785,8.9,17.6,17,-2.69999999999999,-8.7,"none",0.505681818181818
15,1,0.4,0.6,1,0.5,10,100,0,0,30.5260593005785,10.1,20.6,20,-4.5,-10.5,"none",0.490291262135922
0,3,0.4,0.6,1,0.5,10,100,0.185577946221893,4.28076103118894,30.5260593005785,6.58422830935668,6.31104429748142,5,13.3836269866895,0.27318401187526,"rare",1.04328665732615
1,3,0.4,0.6,1,0.5,10,100,0.177427729840074,5.74407548788961,30.5260593005785,7.42322264636688,7.16815855131282,6,11.9366496081822,0.255064095054065,"rare",1.03558293154765
3,3,0.4,0.6,1,0.5,10,100,0.162564708336459,8.72996586081953,30.5260593005785,9.11898975824586,8.87568874020415,8,9.00018842008318,0.243301018041711,"rare",1.02741207191501
7,3,0.4,0.6,1,0.5,10,100,0,0,30.5260593005785,8.1,13.8,12,12.3,-5.7,"none",0.58695652173913
12,3,0.4,0.6,1,0.5,10,100,0,0,30.5260593005785,10.1,18.8,17,9.30000000000001,-8.7,"none",0.537234042553192
15,3,0.4,0.6,1,0.5,10,100,0,0,30.5260593005785,11.3,21.8,20,7.50000000000003,-10.5,"none",0.518348623853211
0,7,0.4,0.6,1,0.5,10,100,0.246269050227106,4.38092096034032,30.5260593005785,9.0142762881021,8.6735620562849,5,37.0763347946662,0.340714231817195,"rare",1.03928192703369
1,7,0.4,0.6,1,0.5,10,100,0.245115707141984,5.91573755667143,30.5260593005785,9.87472126700143,9.52062916772274,6,35.5603837765061,0.354092099278692,"rare",1.03719209025378
3,7,0.4,0.6,1,0.5,10,100,0.242444699156645,8.97736384349513,30.5260593005785,11.5932091530485,11.2157338153306,8,32.5348134910244,0.377475337717893,"rare",1.03365587521362
7,7,0.4,0.6,1,0.5,10,100,0.227022892989025,14.885719208064,30.5260593005785,14.9657157624192,14.6321130160189,12,26.6547329065889,0.333602746400329,"rare",1.02279935550218
12,7,0.4,0.6,1,0.5,10,100,0.207292695764913,22.344347837674,30.5260593005785,19.2033043513022,18.8952093176375,17,19.2601882100399,0.308095033664678,"rare",1.01630545756257
15,7,0.4,0.6,1,0.5,10,100,0.193531037335844,26.8409112338378,30.5260593005785,21.7522733701513,21.4516074753869,20,14.8167406486332,0.300665894764446,"rare",1.01401600766327
0,12,0.4,0.6,1,0.5,10,100,0.282812297397462,4.44210555887868,30.5260593005785,12.0326316676636,11.6496053612689,5,66.8790799190836,0.383026306394722,"rare",1.03287890829917
1,12,0.4,0.6,1,0.5,10,100,0.277097894947252,5.81638546966854,30.5260593005785,12.8449156409006,12.5150207271627,6,65.4801021853646,0.329894913737894,"rare",1.02635991748874
3,12,0.4,0.6,1,0.5,10,100,0.276108189554794,8.88187385930086,30.5260593005785,14.5645621577903,14.2089624413245,8,62.4452241297106,0.355599716465777,"rare",1.02502643792143
7,12,0.4,0.6,1,0.5,10,100,0.273632792618553,14.9943145935127,30.5260593005785,17.9982943780538,17.5989428029813,12,56.3887796048856,0.399351575072519,"rare",1.02269179345278
12,12,0.4,0.6,1,0.5,10,100,0.264786534848567,22.4827829069661,30.5260593005785,22.2448348720898,21.8544415958237,17,48.9348092345031,0.390393276266153,"rare",1.01786333796516
15,12,0.4,0.6,1,0.5,10,100,0.257171201949352,26.929289023552,30.5260593005785,24.7787867070656,24.4134926925292,20,44.5002209398286,0.365294014536367,"rare",1.01496279205671
0,15,0.4,0.6,1,0.5,10,100,0.294078381308227,4.35283885322431,30.5260593005785,13.8058516559673,13.4528736559172,5,84.8817145592225,0.352978000050049,"rare",1.02623811157959
1,15,0.4,0.6,1,0.5,10,100,0.293777020971921,5.88605255333787,30.5260593005785,14.6658157660014,14.2997045177348,6,83.3631564256148,0.366111248266531,"rare",1.02560271422479
3,15,0.4,0.6,1,0.5,10,100,0.287656857775186,8.77104115782192,30.5260593005785,16.3313123473466,16.0142869760493,8,80.45989513179,0.317025371297301,"rare",1.01979640877995
7,15,0.4,0.6,1,0.5,10,100,0.286092010949357,14.8864349343143,30.5260593005785,19.7659304802943,19.4035322472762,12,74.39772070578,0.362398233018084,"rare",1.01867692069669
12,15,0.4,0.6,1,0.5,10,100,0.28355885002445,22.5102192482175,30.5260593005785,24.0530657744653,23.6424211653136,17,66.8348562622875,0.410644609151682,"rare",1.0173689744498
15,15,0.4,0.6,1,0.5,10,100,0.276637237115633,26.9292293134471,30.5260593005785,26.5787687940341,26.2039647412952,20,62.4144514656906,0.37480405273897,"rare",1.01430333372981
0,1,0.9,0.6,1,0.5,10,100,0,0,30.5260593005785,4.1,5.6,5,4.5,-1.5,"none",0.732142857142857
1,1,0.9,0.6,1,0.5,10,100,0,0,30.5260593005785,4.5,6.6,6,3.90000000000001,-2.1,"none",0.681818181818182
3,1,0.9,0.6,1,0.5,10,100,0,0,30.5260593005785,5.3,8.6,8,2.69999999999999,-3.3,"none",0.616279069767442
7,1,0.9,0.6,1,0.5,10,100,0,0,30.5260593005785,6.9,12.6,12,0.299999999999997,-5.7,"none",0.547619047619048
12,1,0.9,0.6,1,0.5,10,100,0,0,30.5260593005785,8.9,17.6,17,-2.69999999999999,-8.7,"none",0.505681818181818
15,1,0.9,0.6,1,0.5,10,100,0,0,30.5260593005785,10.1,20.6,20,-4.5,-10.5,"none",0.490291262135922
0,3,0.9,0.6,1,0.5,10,100,0.245112147024098,2.29620454084451,30.5260593005785,7.13696363267561,6.48258416179199,5,15.4802210888035,0.654379470883624,"rare",1.10094423065735
1,3,0.9,0.6,1,0.5,10,100,0.242889735750804,2.95888416556648,30.5260593005785,8.06710733245319,7.41737098539549,6,14.8234462010126,0.649736347057695,"rare",1.08759658217676
3,3,0.9,0.6,1,0.5,10,100,0.235300845169279,4.26235585547696,30.5260593005785,9.90988468438157,9.29059875015984,8,13.5252734358202,0.619285934221724,"rare",1.06665726837154
7,3,0.9,0.6,1,0.5,10,100,0.221161684217091,6.88443456996662,30.5260593005785,13.6075476559733,13.0349358536668,12,10.9219703389743,0.572611802306522,"rare",1.04392900806991
12,3,0.9,0.6,1,0.5,10,100,0.194309034079496,10.1216414188687,30.5260593005785,18.197313135095,17.7231966374016,17,7.70608287170955,0.474116497693355,"rare",1.0267511841906
15,3,0.9,0.6,1,0.5,10,100,0.173511871248514,12.0543936024197,30.5260593005785,20.9435148819357,20.5387598138639,20,5.79235320671074,0.404755068071854,"rare",1.01970688940033
0,7,0.9,0.6,1,0.5,10,100,0.311710233016608,2.5564571629615,30.5260593005785,9.7451657303692,8.82352717081064,5,39.1569102676649,0.921638559558561,"rare",1.10445239661158
1,7,0.9,0.6,1,0.5,10,100,0.310988725243641,3.22391679513471,30.5260593005785,10.6791334361078,9.75715174537611,6,38.4934991444927,0.921981690731659,"rare",1.09449291297213
3,7,0.9,0.6,1,0.5,10,100,0.306162432277549,4.52810399100416,30.5260593005785,12.5224831928033,11.629205495187,8,37.1853326494864,0.89327769761632,"rare",1.07681330405469
7,7,0.9,0.6,1,0.5,10,100,0.302897529517278,7.19264281437211,30.5260593005785,16.2541142514977,15.364418013993,12,34.5338763774348,0.889696237504678,"rare",1.05790627648209
12,7,0.9,0.6,1,0.5,10,100,0.295048382513679,10.4921324958403,30.5260593005785,20.8937059966722,20.0384539799682,17,31.2397918163862,0.855252016704025,"rare",1.0426805390056
15,7,0.9,0.6,1,0.5,10,100,0.291969305941178,12.4870890094158,30.5260593005785,23.6896712075327,22.8405130508882,20,29.2542886655264,0.849158156644492,"rare",1.03717771815163
0,12,0.9,0.6,1,0.5,10,100,0.346330116321245,2.67869286746847,30.5260593005785,12.8429542939748,11.793272756157,5,68.9824090993882,1.04968153781773,"common",1.08900680578847
1,12,0.9,0.6,1,0.5,10,100,0.346017853913516,3.34753928423755,30.5260593005785,13.77803142739,12.7265527418128,6,68.3170061037051,1.05147868557726,"common",1.0826208563237
3,12,0.9,0.6,1,0.5,10,100,0.345339818307883,4.68407395752194,30.5260593005785,15.6472591660176,14.5932566275466,8,66.9865688139365,1.054002538471,"common",1.07222531374398
7,12,0.9,0.6,1,0.5,10,100,0.343826969391461,7.35423955179471,30.5260593005785,19.3833916414358,18.3270368409111,12,64.3267232096356,1.05635480052467,"common",1.05763914863567
12,12,0.9,0.6,1,0.5,10,100,0.341706187510499,10.6888855336572,30.5260593005785,24.0511084269257,22.9946878727089,17,61.0032992813063,1.05642055421679,"common",1.04594193928897
15,12,0.9,0.6,1,0.5,10,100,0.336809108497711,12.6550910793301,30.5260593005785,26.8240728634641,25.8006373561285,20,59.0298090686204,1.02343550733562,"common",1.03966706299573
0,15,0.9,0.6,1,0.5,10,100,0.362939006301233,2.75682722046756,30.5260593005785,14.705461776374,13.5766581752975,5,86.8953853540515,1.12880360107655,"common",1.08314296393868
1,15,0.9,0.6,1,0.5,10,100,0.362710039260922,3.42578278953421,30.5260593005785,15.6406262316274,14.5098845166876,6,86.2295868818161,1.13074171493974,"common",1.07792906371097
3,15,0.9,0.6,1,0.5,10,100,0.362205678971184,4.7626558149266,30.5260593005785,17.5101246519413,16.3764656741389,8,84.8983157191915,1.13365897780237,"common",1.06922488651459
7,15,0.9,0.6,1,0.5,10,100,0.357357877049944,7.39623778765921,30.5260593005785,21.2169902301274,20.1156840594198,12,82.2581467649053,1.10130617070759,"common",1.05474863133933
12,15,0.9,0.6,1,0.5,10,100,0.355879366653617,10.7330183455477,30.5260593005785,25.8864146764382,24.7827904255705,17,78.9315285065731,1.10362425086761,"common",1.04453188006339
15,15,0.9,0.6,1,0.5,10,100,0.354915436437249,12.7340841492831,30.5260593005785,28.6872673194265,27.5831948968842,20,76.9360213913845,1.10407242254228,"common",1.0400269956642
0,1,1,0.6,1,0.5,10,100,0,0,30.5260593005785,4.1,5.6,5,4.5,-1.5,"none",0.732142857142857
1,1,1,0.6,1,0.5,10,100,0,0,30.5260593005785,4.5,6.6,6,3.90000000000001,-2.1,"none",0.681818181818182
3,1,1,0.6,1,0.5,10,100,0,0,30.5260593005785,5.3,8.6,8,2.69999999999999,-3.3,"none",0.616279069767442
7,1,1,0.6,1,0.5,10,100,0,0,30.5260593005785,6.9,12.6,12,0.299999999999997,-5.7,"none",0.547619047619048
12,1,1,0.6,1,0.5,10,100,0,0,30.5260593005785,8.9,17.6,17,-2.69999999999999,-8.7,"none",0.505681818181818
15,1,1,0.6,1,0.5,10,100,0,0,30.5260593005785,10.1,20.6,20,-4.5,-10.5,"none",0.490291262135922
0,3,1,0.6,1,0.5,10,100,0.252227097380047,2.10970188868006,30.5260593005785,7.19873169981205,6.49783435613901,5,15.6792409050631,0.700897343673042,"rare",1.10786629902482
1,3,1,0.6,1,0.5,10,100,0.247495394768411,2.6883149444037,30.5260593005785,8.11948344996333,7.44223812943867,6,15.0996266149113,0.677245320524659,"rare",1.0910002218077
3,3,1,0.6,1,0.5,10,100,0.24316837776883,3.87924749292608,30.5260593005785,9.99132274363348,9.32520259798003,8,13.9181461254538,0.666120145653442,"rare",1.07143224382039
7,3,1,0.6,1,0.5,10,100,0.227907436135491,6.224342867518,30.5260593005785,13.7019085807662,13.0978416932367,12,11.5824838198961,0.604066887529545,"rare",1.04611957463507
12,3,1,0.6,1,0.5,10,100,0.206750682476879,9.1571154876464,30.5260593005785,18.3414039388818,17.8141741261543,17,8.6689710742709,0.527229812727413,"rare",1.0295960850609
15,3,1,0.6,1,0.5,10,100,0.19,10.9043357662768,30.5260593005785,21.1139021896491,20.6467913808264,20,6.93502461708664,0.46711080882276,"rare",1.02262389347608
0,7,1,0.6,1,0.5,10,100,0.315817687200248,2.33060923320082,30.5260593005785,9.79754830988074,8.84399811590168,5,39.3935313529959,0.953550193979057,"rare",1.10781890514705
1,7,1,0.6,1,0.5,10,100,0.31517267837258,2.93103701646631,30.5260593005785,10.7379333148197,9.78428777540506,6,38.7965232934652,0.953645539414614,"rare",1.0974670370808
3,7,1,0.6,1,0.5,10,100,0.313797027597512,4.13079199483678,30.5260593005785,12.6177127953531,11.6650206790815,8,37.6028989070865,0.952692116271615,"rare",1.0816708467547
7,7,1,0.6,1,0.5,10,100,0.307651346359829,6.50394439495592,30.5260593005785,16.3535499554603,15.4308598450488,12,35.2312885608999,0.922690110411484,"rare",1.0597951196289
12,7,1,0.6,1,0.5,10,100,0.303523669999779,9.49735596791112,30.5260593005785,21.04762037112,20.1336275115924,17,32.2502679754516,0.913992859527603,"rare",1.0453963330255
15,7,1,0.6,1,0.5,10,100,0.297723972268026,11.2698431779937,30.5260593005785,23.8428588601943,22.9593279862936,20,30.4768107368366,0.883530873900707,"rare",1.03848243617706
0,12,1,0.6,1,0.5,10,100,0.353982622756155,2.47601543998125,30.5260593005785,12.9284138959831,11.8094960485954,5,69.2138783333421,1.11891784738768,"common",1.09474729851159
1,12,1,0.6,1,0.5,10,100,0.353679601405421,3.07748692608129,30.5260593005785,13.8697382334732,12.7495094070846,6,68.615322897235,1.12022882638852,"common",1.0878644652606
3,12,1,0.6,1,0.5,10,100,0.353029921069637,4.2795360854178,30.5260593005785,15.751582476876,14.629648522747,8,67.4184191815994,1.12193395412898,"common",1.07668905731977
7,12,1,0.6,1,0.5,10,100,0.351602473483408,6.68138633077775,30.5260593005785,19.5132476977,18.3902189204853,12,65.0252179820679,1.12302877721466,"common",1.06106663450122
12,12,1,0.6,1,0.5,10,100,0.346295036479249,9.65275563139377,30.5260593005785,24.1874800682544,23.095884975779,17,62.0504448502656,1.09159509247537,"common",1.04726361832942
15,12,1,0.6,1,0.5,10,100,0.345071556455653,11.4519986932872,30.5260593005785,27.0067988239585,25.9166054963016,20,60.2562482906729,1.09019332765684,"common",1.04206543668739
0,15,1,0.6,1,0.5,10,100,0.366952515939217,2.51632718834626,30.5260593005785,14.7646944695116,13.5985690420321,5,87.1518158478009,1.1661254274795,"common",1.08575353949927
1,15,1,0.6,1,0.5,10,100,0.366747466048189,3.11810670566928,30.5260593005785,15.7062960351023,14.538500487688,6,86.5528004242944,1.16779554741434,"common",1.08032434626964
3,15,1,0.6,1,0.5,10,100,0.366302338661919,4.32084678938644,30.5260593005785,17.5887621104478,16.4184639218992,8,85.3549374075408,1.17029818854856,"common",1.0712793958141
7,15,1,0.6,1,0.5,10,100,0.365302984586571,6.724110200482,30.5260593005785,21.3516991804338,20.1786704618827,12,82.9597333373785,1.17302871855105,"common",1.05813211136813
12,15,1,0.6,1,0.5,10,100,0.363904757478418,9.72576410509163,30.5260593005785,26.0531876945825,24.8792501718371,17,79.9664392411168,1.17393752274533,"common",1.04718540609693
15,15,1,0.6,1,0.5,10,100,0.363001598042987,11.5259739713261,30.5260593005785,28.8733765741935,27.699710174779,20,78.1707681472043,1.17366639941451,"common",1.04237107146641
0,1,0,0.9,1,0.5,10,100,0,0,30.5260593005785,4.4,5.9,5,7.5,-1.5,"none",0.745762711864407
1,1,0,0.9,1,0.5,10,100,0,0,30.5260593005785,4.5,6.9,6,6.59999999999999,-2.4,"none",0.652173913043478
3,1,0,0.9,1,0.5,10,100,0,0,30.5260593005785,4.7,8.9,8,4.80000000000001,-4.2,"none",0.528089887640449
7,1,0,0.9,1,0.5,10,100,0,0,30.5260593005785,5.1,12.9,12,1.2,-7.8,"none",0.395348837209302
12,1,0,0.9,1,0.5,10,100,0,0,30.5260593005785,5.6,17.9,17,-3.30000000000001,-12.3,"none",0.312849162011173
15,1,0,0.9,1,0.5,10,100,0,0,30.5260593005785,5.9,20.9,20,-6,-15,"none",0.282296650717703
0,3,0,0.9,1,0.5,10,100,0.0672615377757776,0,30.5260593005785,6.2,7.68236502166501,5,25.3412851949851,-1.48236502166501,"rare",0.80704314133934
1,3,0,0.9,1,0.5,10,100,0.00349418608583163,0,30.5260593005785,6.3,8.6992072475494,6,24.5928652279446,-2.3992072475494,"rare",0.724203921199225
3,3,0,0.9,1,0.5,10,100,0,0,30.5260593005785,6.5,10.7,8,22.8,-4.2,"none",0.607476635514019
7,3,0,0.9,1,0.5,10,100,0,0,30.5260593005785,6.9,14.7,12,19.2,-7.8,"none",0.469387755102041
12,3,0,0.9,1,0.5,10,100,0,0,30.5260593005785,7.4,19.7,17,14.7,-12.3,"none",0.375634517766497
15,3,0,0.9,1,0.5,10,100,0,0,30.5260593005785,7.7,22.7,20,12,-15,"none",0.33920704845815
0,7,0,0.9,1,0.5,10,100,0.163008620192808,0,30.5260593005785,9.8,11.2485057161877,5,61.0365514456893,-1.4485057161877,"rare",0.871226832013504
1,7,0,0.9,1,0.5,10,100,0.12071895800363,0,30.5260593005785,9.9,12.2647000094501,6,60.2823000850508,-2.36470000945009,"rare",0.807194631126072
3,7,0,0.9,1,0.5,10,100,0.0512052336661206,0,30.5260593005785,10.1,14.2870372964266,8,58.6833356678395,-4.1870372964266,"rare",0.706934530263049
7,7,0,0.9,1,0.5,10,100,0,0,30.5260593005785,10.5,18.3,12,55.2,-7.8,"none",0.573770491803279
12,7,0,0.9,1,0.5,10,100,0,0,30.5260593005785,11,23.3,17,50.7,-12.3,"none",0.472103004291845
15,7,0,0.9,1,0.5,10,100,0,0,30.5260593005785,11.3,26.3,20,48,-15,"none",0.429657794676806
0,12,0,0.9,1,0.5,10,100,0.21513634464196,0,30.5260593005785,14.3,15.7261205097625,5,105.835084587862,-1.42612050976249,"rare",0.909315173511663
1,12,0,0.9,1,0.5,10,100,0.180718951344549,0,30.5260593005785,14.4,16.7411821933509,6,105.070639740158,-2.34118219335086,"rare",0.860154308918476
3,12,0,0.9,1,0.5,10,100,0.125220004208289,0,30.5260593005785,14.6,18.7630669520188,8,103.467602568169,-4.1630669520188,"rare",0.778124388583985
7,12,0,0.9,1,0.5,10,100,0.0408849352152293,0,30.5260593005785,15,22.7898856904034,12,100.10897121363,-7.78988569040336,"rare",0.658186715096881
12,12,0,0.9,1,0.5,10,100,0,0,30.5260593005785,15.5,27.8,17,95.7,-12.3,"none",0.557553956834532
15,12,0,0.9,1,0.5,10,100,0,0,30.5260593005785,15.8,30.8,20,93,-15,"none",0.512987012987013
0,15,0,0.9,1,0.5,10,100,0.235165155776569,0,30.5260593005785,17,18.4168978706392,5,132.752080835753,-1.4168978706392,"rare",0.923065334857611
1,15,0,0.9,1,0.5,10,100,0.203423175910641,0,30.5260593005785,17.1,19.4313632172823,6,131.982268955541,-2.3313632172823,"rare",0.880020604256485
3,15,0,0.9,1,0.5,10,100,0.152536592053261,0,30.5260593005785,17.3,21.4526898045533,8,130.37420824098,-4.1526898045533,"rare",0.806425681703005
7,15,0,0.9,1,0.5,10,100,0.0756738317649667,0,30.5260593005785,17.7,25.4797997384522,12,127.018197646069,-7.77979973845217,"rare",0.694667940160005
12,15,0,0.9,1,0.5,10,100,0,0,30.5260593005785,18.2,30.5,17,122.7,-12.3,"none",0.59672131147541
15,15,0,0.9,1,0.5,10,100,0,0,30.5260593005785,18.5,33.5,20,120,-15,"none",0.552238805970149
0,1,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,4.4,5.9,5,7.5,-1.5,"none",0.745762711864407
1,1,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,4.5,6.9,6,6.59999999999999,-2.4,"none",0.652173913043478
3,1,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,4.7,8.9,8,4.80000000000001,-4.2,"none",0.528089887640449
7,1,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,5.1,12.9,12,1.2,-7.8,"none",0.395348837209302
12,1,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,5.6,17.9,17,-3.30000000000001,-12.3,"none",0.312849162011173
15,1,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,5.9,20.9,20,-6,-15,"none",0.282296650717703
0,3,0.1,0.9,1,0.5,10,100,0.0672615377757776,0,30.5260593005785,6.2,7.68236502166501,5,25.3412851949851,-1.48236502166501,"rare",0.80704314133934
1,3,0.1,0.9,1,0.5,10,100,0.0266393398777193,15.9778485716295,30.5260593005785,6.3,7.0958352580952,6,10.1625173228568,-0.795835258095195,"rare",0.887844738618012
3,3,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,6.5,10.7,8,22.8,-4.2,"none",0.607476635514019
7,3,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,6.9,14.7,12,19.2,-7.8,"none",0.469387755102041
12,3,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,7.4,19.7,17,14.7,-12.3,"none",0.375634517766497
15,3,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,7.7,22.7,20,12,-15,"none",0.33920704845815
0,7,0.1,0.9,1,0.5,10,100,0.163008620192808,0,30.5260593005785,9.8,11.2485057161877,5,61.0365514456893,-1.4485057161877,"rare",0.871226832013504
1,7,0.1,0.9,1,0.5,10,100,0.12071895800363,0,30.5260593005785,9.9,12.2647000094501,6,60.2823000850508,-2.36470000945009,"rare",0.807194631126072
3,7,0.1,0.9,1,0.5,10,100,0.0512052336661206,0,30.5260593005785,10.1,14.2870372964266,8,58.6833356678395,-4.1870372964266,"rare",0.706934530263049
7,7,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,10.5,18.3,12,55.2,-7.8,"none",0.573770491803279
12,7,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,11,23.3,17,50.7,-12.3,"none",0.472103004291845
15,7,0.1,0.9,1,0.5,10,100,0,0,30.5260593005785,11.3,26.3,20,48,-15,"none",0.429657794676806
0,12,0.1,0.9,1,0.5,10,100,0.21513634464196,0,30.5260593005785,14.3,15.7261205097625,5,105.835084587862,-1.42612050976249,"rare",0.909315173511663
