"P","L","Ecoef","Lcost","volcost","grpsz","N","expected_vol","Leader_payment","Leader_inv","Leader_return","Follower_return","No_Ldr_Return"
1,3,1,1,0.5,5,100,0.00451757872211694,0,0.933912264321408,6.36782452864282,8.80082672697422,6
3,3,1,1,0.5,5,100,0,0,0,6.5,8,8
7,3,1,1,0.5,5,100,0,0,0,10.5,12,12
12,3,1,1,0.5,5,100,0,0,0,15.5,17,17
15,3,1,1,0.5,5,100,0,0,0,18.5,20,20
0,7,1,1,0.5,5,100,0.161457884235031,0,0.701154038905387,8.40807827233771,9.86662489910552,5
1,7,1,1,0.5,5,100,0.115788132528002,0,0.717887265662005,8.80732359397203,10.9974506287725,6
3,7,1,1,0.5,5,100,0.0427479990950852,0,0.780049880456338,9.62019952182535,13.4511984781248,8
7,7,1,1,0.5,5,100,0.154682229053348,3.20126569724998,0.326221585862711,13.0610125578,13.6039802627296,12
12,7,1,1,0.5,5,100,0.626078671768855,10.3096777249818,0.433025123106424,21.5826165644533,17.7016021145329,17
15,7,1,1,0.5,5,100,0.603343957826903,12.4887320087953,0.430967016156751,25.0432494777823,20.2650924362068,20
0,12,1,1,0.5,5,100,0.243000504754915,0,0.650501712028151,11.3060205443378,12.7359429767709,5
1,12,1,1,0.5,5,100,0.204890824149679,0,0.65477015961645,11.7024717557809,13.8012181900416,6
3,12,1,1,0.5,5,100,0.140035684046142,0,0.670143969616731,12.5312957265506,16.0069016404437,8
7,12,1,1,0.5,5,100,0.0404369190295159,0,0.746266353401277,14.2313317670064,20.9465717844918,12
12,12,1,1,0.5,5,100,0.89998966978649,13.6697135408422,0.505288173516145,26.4357708326737,19.8920211268568,17
15,12,1,1,0.5,5,100,0.851217508012095,15.2625525072576,0.486056649097043,29.2518720585149,22.3731511318136,20
0,15,1,1,0.5,5,100,0.275970336715366,0,0.634210731223363,13.0131609683504,14.4299656641516,5
1,15,1,1,0.5,5,100,0.240913337384776,0,0.636131082675705,13.4058351574599,15.4726892044564,6
3,15,1,1,0.5,5,100,0.181053269879054,0,0.644368810100108,14.2324257212013,17.61769466207,8
7,15,1,1,0.5,5,100,0.0858318980135082,0,0.681467554818301,15.9517404385464,22.20235998085,12
12,15,1,1,0.5,5,100,0.00461127073239852,0,0.869449223971542,18.1083476719146,30.0408092802457,17
15,15,1,1,0.5,5,100,0.920082953009775,16.6749027852315,0.504632724427818,31.8399222281852,23.7844582764763,20
0,1,0,2,0.5,5,100,0,0,0,2.5,5,5
1,1,0,2,0.5,5,100,0,0,0,3.5,6,6
3,1,0,2,0.5,5,100,0,0,0,5.5,8,8
7,1,0,2,0.5,5,100,0,0,0,9.5,12,12
12,1,0,2,0.5,5,100,0,0,0,14.5,17,17
15,1,0,2,0.5,5,100,0,0,0,17.5,20,20
0,3,0,2,0.5,5,100,0.00297016303587836,0,0.958484113666768,5.3754523410003,7.87485547984511,5
1,3,0,2,0.5,5,100,0,0,0,3.5,6,6
3,3,0,2,0.5,5,100,0,0,0,5.5,8,8
7,3,0,2,0.5,5,100,0,0,0,9.5,12,12
12,3,0,2,0.5,5,100,0,0,0,14.5,17,17
15,3,0,2,0.5,5,100,0,0,0,17.5,20,20
0,7,0,2,0.5,5,100,0.092438719945975,0,0.769212860973107,7.88449002681175,10.3631067408928,5
1,7,0,2,0.5,5,100,0.0592246957719351,0,0.795853760154492,8.27512256092695,11.5579658648754,6
3,7,0,2,0.5,5,100,0.0113528109511071,0,0.887854518667556,9.05141807467023,14.2126695157172,8
7,7,0,2,0.5,5,100,0,0,0,9.5,12,12
12,7,0,2,0.5,5,100,0,0,0,14.5,17,17
15,7,0,2,0.5,5,100,0,0,0,17.5,20,20
0,12,0,2,0.5,5,100,0.175356997924782,0,0.696704339709359,10.8604520765123,13.3145023749293,5
1,12,0,2,0.5,5,100,0.144874006988866,0,0.705337488263057,11.2587123708936,14.427758880016,6
3,12,0,2,0.5,5,100,0.0923044591824979,0,0.73037111154142,12.0733400038728,16.7431055312676,8
7,12,0,2,0.5,5,100,0.01603859406502,0,0.841500609604128,13.7075030480206,22.0947164104052,12
12,12,0,2,0.5,5,100,0,0,0,14.5,17,17
15,12,0,2,0.5,5,100,0,0,0,17.5,20,20
0,15,0,2,0.5,5,100,0.210567746182084,0,0.673755183766375,12.6063277564956,15.0482860376308,5
1,15,0,2,0.5,5,100,0.182105033547686,0,0.678819603232302,13.0034744452522,16.1341051203763,6
3,15,0,2,0.5,5,100,0.132332243108093,0,0.693616973996798,13.8234036879616,18.3717230964308,8
7,15,0,2,0.5,5,100,0.0532483572279537,0,0.749376309160445,15.4950104732836,23.2290562373315,12
12,15,0,2,0.5,5,100,0,0,0,14.5,17,17
15,15,0,2,0.5,5,100,0,0,0,17.5,20,20
0,1,0.1,2,0.5,5,100,0,0,0,2.5,5,5
1,1,0.1,2,0.5,5,100,0,0,0,3.5,6,6
3,1,0.1,2,0.5,5,100,0,0,0,5.5,8,8
7,1,0.1,2,0.5,5,100,0,0,0,9.5,12,12
12,1,0.1,2,0.5,5,100,0,0,0,14.5,17,17
15,1,0.1,2,0.5,5,100,0,0,0,17.5,20,20
0,3,0.1,2,0.5,5,100,0.00297016303587836,0,0.958484113666768,5.3754523410003,7.87485547984511,5
1,3,0.1,2,0.5,5,100,0,0,0,3.5,6,6
3,3,0.1,2,0.5,5,100,0,0,0,5.5,8,8
7,3,0.1,2,0.5,5,100,0,0,0,9.5,12,12
12,3,0.1,2,0.5,5,100,0,0,0,14.5,17,17
15,3,0.1,2,0.5,5,100,0,0,0,17.5,20,20
0,7,0.1,2,0.5,5,100,0.092438719945975,0,0.769212860973107,7.88449002681175,10.3631067408928,5
1,7,0.1,2,0.5,5,100,0.0592246957719351,0,0.795853760154492,8.27512256092695,11.5579658648754,6
3,7,0.1,2,0.5,5,100,0.0113528109511071,0,0.887854518667556,9.05141807467023,14.2126695157172,8
7,7,0.1,2,0.5,5,100,0,0,0,9.5,12,12
12,7,0.1,2,0.5,5,100,0,0,0,14.5,17,17
15,7,0.1,2,0.5,5,100,0,0,0,17.5,20,20
0,12,0.1,2,0.5,5,100,0.175356997924782,0,0.696704339709359,10.8604520765123,13.3145023749293,5
1,12,0.1,2,0.5,5,100,0.144874006988866,0,0.705337488263057,11.2587123708936,14.427758880016,6
3,12,0.1,2,0.5,5,100,0.0923044591824979,0,0.73037111154142,12.0733400038728,16.7431055312676,8
7,12,0.1,2,0.5,5,100,0.01603859406502,0,0.841500609604128,13.7075030480206,22.0947164104052,12
12,12,0.1,2,0.5,5,100,0,0,0,14.5,17,17
15,12,0.1,2,0.5,5,100,0,0,0,17.5,20,20
0,15,0.1,2,0.5,5,100,0.210567746182084,0,0.673755183766375,12.6063277564956,15.0482860376308,5
1,15,0.1,2,0.5,5,100,0.182108697043271,0.000178825829596474,0.678826060276748,13.0035469612915,16.1341649851797,6
3,15,0.1,2,0.5,5,100,0.132332243108093,0,0.693616973996798,13.8234036879616,18.3717230964308,8
7,15,0.1,2,0.5,5,100,0.0532483572279537,0,0.749376309160445,15.4950104732836,23.2290562373315,12
12,15,0.1,2,0.5,5,100,0,0,0,14.5,17,17
15,15,0.1,2,0.5,5,100,0,0,0,17.5,20,20
0,1,0.4,2,0.5,5,100,0,0,0,2.5,5,5
1,1,0.4,2,0.5,5,100,0,0,0,3.5,6,6
3,1,0.4,2,0.5,5,100,0,0,0,5.5,8,8
7,1,0.4,2,0.5,5,100,0,0,0,9.5,12,12
12,1,0.4,2,0.5,5,100,0,0,0,14.5,17,17
15,1,0.4,2,0.5,5,100,0,0,0,17.5,20,20
0,3,0.4,2,0.5,5,100,0.00297016303587836,0,0.958484113666768,5.3754523410003,7.87485547984511,5
1,3,0.4,2,0.5,5,100,3.66384148386834e-06,2.99242642876847,1,6.09848528575369,8.40151398147371,6
3,3,0.4,2,0.5,5,100,0,0,0,5.5,8,8
7,3,0.4,2,0.5,5,100,0,0,0,9.5,12,12
12,3,0.4,2,0.5,5,100,0,0,0,14.5,17,17
15,3,0.4,2,0.5,5,100,0,0,0,17.5,20,20
0,7,0.4,2,0.5,5,100,0.092438719945975,0,0.769212860973107,7.88449002681175,10.3631067408928,5
1,7,0.4,2,0.5,5,100,0.0592246957719351,0,0.795853760154492,8.27512256092695,11.5579658648754,6
3,7,0.4,2,0.5,5,100,0.0113528109511071,0,0.887854518667556,9.05141807467023,14.2126695157172,8
7,7,0.4,2,0.5,5,100,0.0435400804442855,14.2327631566771,0.540402070027134,12.3465526313354,12.926929967814,12
12,7,0.4,2,0.5,5,100,0,0,0,14.5,17,17
15,7,0.4,2,0.5,5,100,0,0,0,17.5,20,20
0,12,0.4,2,0.5,5,100,0.175356997924782,0,0.696704339709359,10.8604520765123,13.3145023749293,5
1,12,0.4,2,0.5,5,100,0.144874006988866,0,0.705337488263057,11.2587123708936,14.427758880016,6
3,12,0.4,2,0.5,5,100,0.0923044591824979,0,0.73037111154142,12.0733400038728,16.7431055312676,8
7,12,0.4,2,0.5,5,100,0.01603859406502,0,0.841500609604128,13.7075030480206,22.0947164104052,12
12,12,0.4,2,0.5,5,100,0.0691998492829207,15.9485076179009,0.398400540373814,17.6897015235802,18.5756642043605,17
15,12,0.4,2,0.5,5,100,0.0869151510886671,23.6559948076037,0.410559833100083,20.9995194622205,20.1755842753681,20
0,15,0.4,2,0.5,5,100,0.210567746182084,0,0.673755183766375,12.6063277564956,15.0482860376308,5
1,15,0.4,2,0.5,5,100,0.182109677264859,6.83053888394562e-05,0.67882498233217,13.0035634137281,16.1341705921441,6
3,15,0.4,2,0.5,5,100,0.132332243108093,0,0.693616973996798,13.8234036879616,18.3717230964308,8
7,15,0.4,2,0.5,5,100,0.0532483572279537,0,0.749376309160445,15.4950104732836,23.2290562373315,12
12,15,0.4,2,0.5,5,100,3.66384148386834e-06,0.547112349682193,1,17.6094224699364,31.890576797291,17
15,15,0.4,2,0.5,5,100,0.0794561114107248,16.9319438992944,0.353480638229729,20.8863887798589,21.8978062616886,20
0,1,0.9,2,0.5,5,100,0,0,0,2.5,5,5
1,1,0.9,2,0.5,5,100,0,0,0,3.5,6,6
3,1,0.9,2,0.5,5,100,0,0,0,5.5,8,8
7,1,0.9,2,0.5,5,100,0,0,0,9.5,12,12
12,1,0.9,2,0.5,5,100,0,0,0,14.5,17,17
15,1,0.9,2,0.5,5,100,0,0,0,17.5,20,20
0,3,0.9,2,0.5,5,100,0.00297016303587836,0,0.958484113666768,5.3754523410003,7.87485547984511,5
1,3,0.9,2,0.5,5,100,0,0,0,3.5,6,6
3,3,0.9,2,0.5,5,100,0,0,0,5.5,8,8
7,3,0.9,2,0.5,5,100,0.055357676644067,7.27782055782291,0.496853836605735,12.6070590440531,12.0229099776075,12
12,3,0.9,2,0.5,5,100,0,0,0,14.5,17,17
15,3,0.9,2,0.5,5,100,0,0,0,17.5,20,20
0,7,0.9,2,0.5,5,100,0.092438719945975,0,0.769212860973107,7.88449002681175,10.3631067408928,5
1,7,0.9,2,0.5,5,100,0.0592246957719351,0,0.795853760154492,8.27512256092695,11.5579658648754,6
3,7,0.9,2,0.5,5,100,0.0113528109511071,0,0.887854518667556,9.05141807467023,14.2126695157172,8
7,7,0.9,2,0.5,5,100,0.121536781379162,4.80361895304493,0.35817576384653,12.8625332671315,13.5171124723629,12
12,7,0.9,2,0.5,5,100,0.526337701460683,12.2504481636593,0.453806025223459,20.8062835884442,17.5179095604977,17
15,7,0.9,2,0.5,5,100,0.221147626438465,10.4798119824913,0.321985736543498,22.2599824953959,20.0960646843286,20
0,12,0.9,2,0.5,5,100,0.175356997924782,0,0.696704339709359,10.8604520765123,13.3145023749293,5
1,12,0.9,2,0.5,5,100,0.144874006988866,0,0.705337488263057,11.2587123708936,14.427758880016,6
3,12,0.9,2,0.5,5,100,0.0923044591824979,0,0.73037111154142,12.0733400038728,16.7431055312676,8
7,12,0.9,2,0.5,5,100,0.01603859406502,0,0.841500609604128,13.7075030480206,22.0947164104052,12
12,12,0.9,2,0.5,5,100,0.830744857222021,15.3693737507742,0.503813824436869,25.2585616255419,19.5776603490075,17
15,12,0.9,2,0.5,5,100,0.763540479920474,16.8028739709608,0.479459047555524,27.823634637006,22.0406167021594,20
0,15,0.9,2,0.5,5,100,0.210567746182084,0,0.673755183766375,12.6063277564956,15.0482860376308,5
1,15,0.9,2,0.5,5,100,0.182111310591481,6.83053888394562e-05,0.678823595358063,13.0035781487851,16.1341492410649,6
3,15,0.9,2,0.5,5,100,0.132332243108093,0,0.693616973996798,13.8234036879616,18.3717230964308,8
7,15,0.9,2,0.5,5,100,0.0532483572279537,0,0.749376309160445,15.4950104732836,23.2290562373315,12
12,15,0.9,2,0.5,5,100,0.904105350334729,16.7030201768746,0.51755960333237,27.7447929338094,20.9827236213953,17
15,15,0.9,2,0.5,5,100,0.874607449237988,18.9687191921947,0.50763807208338,30.7781034345363,23.3991949310117,20
0,1,1,2,0.5,5,100,0,0,0,2.5,5,5
1,1,1,2,0.5,5,100,0,0,0,3.5,6,6
3,1,1,2,0.5,5,100,0,0,0,5.5,8,8
7,1,1,2,0.5,5,100,0,0,0,9.5,12,12
12,1,1,2,0.5,5,100,0,0,0,14.5,17,17
15,1,1,2,0.5,5,100,0,0,0,17.5,20,20
0,3,1,2,0.5,5,100,0.00297016303587836,0,0.958484113666768,5.3754523410003,7.87485547984511,5
1,3,1,2,0.5,5,100,0,0,0,3.5,6,6
3,3,1,2,0.5,5,100,0,0,0,5.5,8,8
7,3,1,2,0.5,5,100,0.117644578757654,6.69746048674394,0.47352631311512,12.9638631369347,12.0528017657418,12
12,3,1,2,0.5,5,100,0,0,0,14.5,17,17
15,3,1,2,0.5,5,100,0,0,0,17.5,20,20
0,7,1,2,0.5,5,100,0.092438719945975,0,0.769212860973107,7.88449002681175,10.3631067408928,5
1,7,1,2,0.5,5,100,0.0592246957719351,0,0.795853760154492,8.27512256092695,11.5579658648754,6
3,7,1,2,0.5,5,100,0.0113528109511071,0,0.887854518667556,9.05141807467023,14.2126695157172,8
7,7,1,2,0.5,5,100,0.13782073628715,4.33646379569302,0.351972703786036,12.9691710365544,13.5623546721239,12
12,7,1,2,0.5,5,100,0.589863064206147,11.4352282622331,0.458413223480525,21.3561164923839,17.6759824069943,17
15,7,1,2,0.5,5,100,0.567587924160124,13.7386559498762,0.462755618700858,24.7888798102941,20.2589041556937,20
0,12,1,2,0.5,5,100,0.175356997924782,0,0.696704339709359,10.8604520765123,13.3145023749293,5
1,12,1,2,0.5,5,100,0.144874006988866,0,0.705337488263057,11.2587123708936,14.427758880016,6
3,12,1,2,0.5,5,100,0.0923044591824979,0,0.73037111154142,12.0733400038728,16.7431055312676,8
7,12,1,2,0.5,5,100,0.01603859406502,0,0.841500609604128,13.7075030480206,22.0947164104052,12
12,12,1,2,0.5,5,100,0.874419984310425,14.5525104390421,0.513433900031132,26.1420083512337,19.8291895430051,17
15,12,1,2,0.5,5,100,0.830551405999917,16.2966001687539,0.497619663564278,29.0444211443103,22.3180059405948,20
0,15,1,2,0.5,5,100,0.210567746182084,0,0.673755183766375,12.6063277564956,15.0482860376308,5
1,15,1,2,0.5,5,100,0.182110987264733,5.32032866071899e-05,0.678823836363542,13.0035762717189,16.1341559847442,6
3,15,1,2,0.5,5,100,0.132332243108093,0,0.693616973996798,13.8234036879616,18.3717230964308,8
7,15,1,2,0.5,5,100,0.0532483572279537,0,0.749376309160445,15.4950104732836,23.2290562373315,12
12,15,1,2,0.5,5,100,0.918925383716446,15.2770650133035,0.518146776485121,28.2760923400982,21.2674600759111,17
15,15,1,2,0.5,5,100,0.903049621962256,17.6748858897695,0.513180001524803,31.6399087118156,23.7233162453259,20
0,1,0,0,1,5,100,0,0,0,4,5,5
1,1,0,0,1,5,100,0,0,0,5,6,6
3,1,0,0,1,5,100,0,0,0,7,8,8
7,1,0,0,1,5,100,0,0,0,11,12,12
12,1,0,0,1,5,100,0,0,0,16,17,17
15,1,0,0,1,5,100,0,0,0,19,20,20
0,3,0,0,1,5,100,0.0759643135077342,0,0.762516496991506,6.28754949097452,7.25329015234734,5
1,3,0,0,1,5,100,0.0232904542462327,0,0.835942395770859,6.67188479154172,8.4981585232846,6
3,3,0,0,1,5,100,0,0,0,7,8,8
7,3,0,0,1,5,100,0,0,0,11,12,12
12,3,0,0,1,5,100,0,0,0,16,17,17
15,3,0,0,1,5,100,0,0,0,19,20,20
0,7,0,0,1,5,100,0.184540978627823,0,0.667052790773759,8.66936953541631,9.57135687825481,5
1,7,0,0,1,5,100,0.140675006063682,0,0.677914508812823,9.06748705287694,10.6753645326955,6
3,7,0,0,1,5,100,0.0645953592724702,0,0.721204407722487,9.88481763088995,13.0198107138209,8
7,7,0,0,1,5,100,0,0,0,11,12,12
12,7,0,0,1,5,100,0,0,0,16,17,17
15,7,0,0,1,5,100,0,0,0,19,20,20
0,12,0,0,1,5,100,0.256551984871243,0,0.628923310846297,11.5470797301556,12.3963557486327,5
1,12,0,0,1,5,100,0.221424237538473,0,0.631099308889987,11.9420923977899,13.4492427515022,6
3,12,0,0,1,5,100,0.159116843329233,0,0.640511368109354,12.7646023129842,15.6047137582681,8
7,12,0,0,1,5,100,0.0131618943591776,9.35872438367037,0.865671558347748,13.4566129150047,20.510937232088,12
12,12,0,0,1,5,100,0,0,0,16,17,17
15,12,0,0,1,5,100,0,0,0,19,20,20
0,15,0,0,1,5,100,0.28570793612754,0,0.61656163489189,13.2484245233784,14.0739476499723,5
1,15,0,0,1,5,100,0.253784044360786,0,0.617033140770976,13.6384639707937,15.1069562682498,6
3,15,0,0,1,5,100,0.197133858913186,0,0.621415673700484,14.4569880844058,17.2146171661995,8
7,15,0,0,1,5,100,0.0966600575741609,0.931275374891673,0.658468006411954,16.0814889763173,21.6457536970101,12
12,15,0,0,1,5,100,0.0118935051632719,0,0.784605915708593,18.3538177471258,28.7642400912845,17
15,15,0,0,1,5,100,0,0,0,19,20,20
0,1,0.1,0,1,5,100,0,0,0,4,5,5
1,1,0.1,0,1,5,100,0,0,0,5,6,6
3,1,0.1,0,1,5,100,0,0,0,7,8,8
7,1,0.1,0,1,5,100,0,0,0,11,12,12
12,1,0.1,0,1,5,100,0,0,0,16,17,17
15,1,0.1,0,1,5,100,0,0,0,19,20,20
0,3,0.1,0,1,5,100,0.0759643135077342,0,0.762516496991506,6.28754949097452,7.25329015234734,5
1,3,0.1,0,1,5,100,0.0232904542462327,0,0.835942395770859,6.67188479154172,8.4981585232846,6
3,3,0.1,0,1,5,100,0,0,0,7,8,8
7,3,0.1,0,1,5,100,0,0,0,11,12,12
12,3,0.1,0,1,5,100,0,0,0,16,17,17
15,3,0.1,0,1,5,100,0,0,0,19,20,20
0,7,0.1,0,1,5,100,0.184540978627823,0,0.667052790773759,8.66936953541631,9.57135687825481,5
1,7,0.1,0,1,5,100,0.140675006063682,0,0.677914508812823,9.06748705287694,10.6753645326955,6
3,7,0.1,0,1,5,100,0.0645953592724702,0,0.721204407722487,9.88481763088995,13.0198107138209,8
7,7,0.1,0,1,5,100,0,0,0,11,12,12
12,7,0.1,0,1,5,100,0,0,0,16,17,17
15,7,0.1,0,1,5,100,0,0,0,19,20,20
0,12,0.1,0,1,5,100,0.256551984871243,0,0.628923310846297,11.5470797301556,12.3963557486327,5
1,12,0.1,0,1,5,100,0.221424237538473,0,0.631099308889987,11.9420923977899,13.4492427515022,6
3,12,0.1,0,1,5,100,0.159116843329233,0,0.640511368109354,12.7646023129842,15.6047137582681,8
7,12,0.1,0,1,5,100,0.0565556393270277,0,0.693839812856328,14.4691990642816,20.3013332867102,12
12,12,0.1,0,1,5,100,0,0,0,16,17,17
15,12,0.1,0,1,5,100,0,0,0,19,20,20
0,15,0.1,0,1,5,100,0.28570793612754,0,0.61656163489189,13.2484245233784,14.0739476499723,5
1,15,0.1,0,1,5,100,0.253784044360786,0,0.617033140770976,13.6384639707937,15.1069562682498,6
3,15,0.1,0,1,5,100,0.197133858913186,0,0.621415673700484,14.4569880844058,17.2146171661995,8
7,15,0.1,0,1,5,100,0.102481296419924,0,0.646020006604696,16.1681600528376,21.6421493182029,12
12,15,0.1,0,1,5,100,0.000395386082346839,12.494581967559,0.968437808697065,17.6558552293353,29.0274924824337,17
15,15,0.1,0,1,5,100,0,0,0,19,20,20
0,1,0.4,0,1,5,100,0,0,0,4,5,5
1,1,0.4,0,1,5,100,0,0,0,5,6,6
3,1,0.4,0,1,5,100,0,0,0,7,8,8
7,1,0.4,0,1,5,100,0,0,0,11,12,12
12,1,0.4,0,1,5,100,0,0,0,16,17,17
15,1,0.4,0,1,5,100,0,0,0,19,20,20
0,3,0.4,0,1,5,100,0.0759643135077342,0,0.762516496991506,6.28754949097452,7.25329015234734,5
1,3,0.4,0,1,5,100,0.0232904542462327,0,0.835942395770859,6.67188479154172,8.4981585232846,6
3,3,0.4,0,1,5,100,0.0214043166191304,5.80233669683225,0.582161866999644,8.16046733936645,8.57715919234207,8
7,3,0.4,0,1,5,100,0,0,0,11,12,12
12,3,0.4,0,1,5,100,0,0,0,16,17,17
15,3,0.4,0,1,5,100,0,0,0,19,20,20
0,7,0.4,0,1,5,100,0.184540978627823,0,0.667052790773759,8.66936953541631,9.57135687825481,5
1,7,0.4,0,1,5,100,0.140675006063682,0,0.677914508812823,9.06748705287694,10.6753645326955,6
3,7,0.4,0,1,5,100,0.0645953592724702,0,0.721204407722487,9.88481763088995,13.0198107138209,8
7,7,0.4,0,1,5,100,0.0505783055613867,7.41271795867549,0.41010822826328,12.4825435917351,13.3662915701271,12
12,7,0.4,0,1,5,100,0,0,0,16,17,17
15,7,0.4,0,1,5,100,0,0,0,19,20,20
0,12,0.4,0,1,5,100,0.256551984871243,0,0.628923310846297,11.5470797301556,12.3963557486327,5
1,12,0.4,0,1,5,100,0.221424237538473,0,0.631099308889987,11.9420923977899,13.4492427515022,6
3,12,0.4,0,1,5,100,0.159116843329233,0,0.640511368109354,12.7646023129842,15.6047137582681,8
7,12,0.4,0,1,5,100,0.0565556393270277,0,0.693839812856328,14.4691990642816,20.3013332867102,12
12,12,0.4,0,1,5,100,0.0674784537556007,9.20297020183836,0.334063885994405,17.8405940403677,19.1381400713934,17
15,12,0.4,0,1,5,100,0.114803650380469,17.4703879293751,0.322094850611463,21.5277930340406,20.3160946652796,20
0,15,0.4,0,1,5,100,0.28570793612754,0,0.61656163489189,13.2484245233784,14.0739476499723,5
1,15,0.4,0,1,5,100,0.253784044360786,0,0.617033140770976,13.6384639707937,15.1069562682498,6
3,15,0.4,0,1,5,100,0.197133858913186,0,0.621415673700484,14.4569880844058,17.2146171661995,8
7,15,0.4,0,1,5,100,0.102481296419924,0,0.646020006604696,16.1681600528376,21.6421493182029,12
12,15,0.4,0,1,5,100,0.0118981146034476,0.00024713121843593,0.784639327639583,18.3539674091624,28.7646899292176,17
15,15,0.4,0,1,5,100,0.0740554470121141,10.2158412527459,0.30784082255137,21.0431682505492,22.5411446761758,20
0,1,0.9,0,1,5,100,0,0,0,4,5,5
1,1,0.9,0,1,5,100,0,0,0,5,6,6
3,1,0.9,0,1,5,100,0,0,0,7,8,8
7,1,0.9,0,1,5,100,0,0,0,11,12,12
12,1,0.9,0,1,5,100,0,0,0,16,17,17
15,1,0.9,0,1,5,100,0,0,0,19,20,20
0,3,0.9,0,1,5,100,0.0759643135077342,0,0.762516496991506,6.28754949097452,7.25329015234734,5
1,3,0.9,0,1,5,100,0.0232904542462327,0,0.835942395770859,6.67188479154172,8.4981585232846,6
3,3,0.9,0,1,5,100,0,0,0,7,8,8
7,3,0.9,0,1,5,100,0.0429308584343742,4.06383309992862,0.287026782326527,12.6965760406439,12.0299287678925,12
12,3,0.9,0,1,5,100,0,0,0,16,17,17
15,3,0.9,0,1,5,100,0,0,0,19,20,20
0,7,0.9,0,1,5,100,0.184540978627823,0,0.667052790773759,8.66936953541631,9.57135687825481,5
1,7,0.9,0,1,5,100,0.140675006063682,0,0.677914508812823,9.06748705287694,10.6753645326955,6
3,7,0.9,0,1,5,100,0.0645953592724702,0,0.721204407722487,9.88481763088995,13.0198107138209,8
7,7,0.9,0,1,5,100,0.101667478260953,2.76019610361312,0.348191027280162,12.9321372725292,13.8375891649434,12
12,7,0.9,0,1,5,100,0.340802421792696,8.67197617605256,0.350883228423597,20.3159671811188,17.4987288900577,17
15,7,0.9,0,1,5,100,0.13151007655495,7.08907702293795,0.230392412933587,22.1192146125879,20.1303527314562,20
0,12,0.9,0,1,5,100,0.256551984871243,0,0.628923310846297,11.5470797301556,12.3963557486327,5
1,12,0.9,0,1,5,100,0.221424237538473,0,0.631099308889987,11.9420923977899,13.4492427515022,6
3,12,0.9,0,1,5,100,0.159116843329233,0,0.640511368109354,12.7646023129842,15.6047137582681,8
7,12,0.9,0,1,5,100,0.0565556393270277,0,0.693839812856328,14.4691990642816,20.3013332867102,12
12,12,0.9,0,1,5,100,0.133387289225173,3.79806555458348,0.307680534266598,18.6586458882084,19.8668672807784,17
15,12,0.9,0,1,5,100,0.433174326724191,9.74744499696065,0.34341387942844,24.7929698595871,21.8569426512227,20
0,15,0.9,0,1,5,100,0.28570793612754,0,0.61656163489189,13.2484245233784,14.0739476499723,5
1,15,0.9,0,1,5,100,0.253784044360786,0,0.617033140770976,13.6384639707937,15.1069562682498,6
3,15,0.9,0,1,5,100,0.197133858913186,0,0.621415673700484,14.4569880844058,17.2146171661995,8
7,15,0.9,0,1,5,100,0.102481296419924,0,0.646020006604696,16.1681600528376,21.6421493182029,12
12,15,0.9,0,1,5,100,0.0118985617913972,0.000110520440757018,0.784635113143678,18.3539827037396,28.7646538481686,17
15,15,0.9,0,1,5,100,0.137591955216438,4.24587547426817,0.289867557196071,21.9721128319877,23.4306521045832,20
0,1,1,0,1,5,100,0,0,0,4,5,5
1,1,1,0,1,5,100,0,0,0,5,6,6
3,1,1,0,1,5,100,0,0,0,7,8,8
7,1,1,0,1,5,100,0,0,0,11,12,12
12,1,1,0,1,5,100,0,0,0,16,17,17
15,1,1,0,1,5,100,0,0,0,19,20,20
0,3,1,0,1,5,100,0.0759643135077342,0,0.762516496991506,6.28754949097452,7.25329015234734,5
1,3,1,0,1,5,100,0.0232904542462327,0,0.835942395770859,6.67188479154172,8.4981585232846,6
3,3,1,0,1,5,100,0,0,0,7,8,8
7,3,1,0,1,5,100,0.0906208438223843,4.16913529246315,0.313215315747078,13.0824469709822,12.0640107880841,12
12,3,1,0,1,5,100,0,0,0,16,17,17
15,3,1,0,1,5,100,0,0,0,19,20,20
0,7,1,0,1,5,100,0.184540978627823,0,0.667052790773759,8.66936953541631,9.57135687825481,5
1,7,1,0,1,5,100,0.140675006063682,0,0.677914508812823,9.06748705287694,10.6753645326955,6
3,7,1,0,1,5,100,0.0645953592724702,0,0.721204407722487,9.88481763088995,13.0198107138209,8
7,7,1,0,1,5,100,0.115553867251241,2.56310448903987,0.348394932394823,13.0504835912319,13.8707552512137,12
12,7,1,0,1,5,100,0.388020621694593,8.03747365268328,0.354784455323751,20.6560566455279,17.6076487059591,17
15,7,1,0,1,5,100,0.198925591850579,7.24208872652417,0.253363963102758,22.7667592763973,20.217266665338,20
0,12,1,0,1,5,100,0.256551984871243,0,0.628923310846297,11.5470797301556,12.3963557486327,5
1,12,1,0,1,5,100,0.221424237538473,0,0.631099308889987,11.9420923977899,13.4492427515022,6
3,12,1,0,1,5,100,0.159116843329233,0,0.640511368109354,12.7646023129842,15.6047137582681,8
7,12,1,0,1,5,100,0.0565556393270277,0,0.693839812856328,14.4691990642816,20.3013332867102,12
12,12,1,0,1,5,100,0.136535826093571,3.38554752145333,0.305958335729324,18.7084380171627,19.9268349611633,17
15,12,1,0,1,5,100,0.551952170709977,10.3780338637254,0.378444789072642,26.1670927237624,22.0187742184133,20
