"P","L","Ecoef","Lcost","volcost","grpsz","N","expected_vol","Leader_payment","Leader_inv","Non_Ldr_return","Ldr_return","Flwr_return","Acephalous_return"
3,15,0.4,0.5,1,10,100,0.089897734655434,0.000519377051632849,0.657088895214346,20.3121699752322,7.70015581311549,9.4100503276394,8
7,15,0.4,0.5,1,10,100,0.0825686961244105,4.38199184780702,0.566795017571513,20.3121699752322,12.6145975543421,12.9792321190949,12
12,15,0.4,0.5,1,10,100,0.0579269887483277,7.7548063118085,0.410230533668019,20.3121699752322,18.1264418935426,17.6665923800708,17
15,15,0.4,0.5,1,10,100,0.0433286659632436,9.81947736634204,0.249246366857634,20.3121699752322,21.4458432099026,20.4747235974026,20
0,1,0.9,0.5,1,10,100,0.00115888299642716,0.891779798457241,0.954359329722053,20.3121699752322,4.31342383876579,5.00966313715785,5
1,1,0.9,0.5,1,10,100,0,0,0,20.3121699752322,4.5,6.1,6
3,1,0.9,0.5,1,10,100,0,0,0,20.3121699752322,6.3,8.1,8
7,1,0.9,0.5,1,10,100,0,0,0,20.3121699752322,9.9,12.1,12
12,1,0.9,0.5,1,10,100,0,0,0,20.3121699752322,14.4,17.1,17
15,1,0.9,0.5,1,10,100,0,0,0,20.3121699752322,17.1,20.1,20
0,3,0.9,0.5,1,10,100,0.0435782627961012,0.763257393192326,0.754073067573533,20.3121699752322,4.41060591455386,5.18009599788467,5
1,3,0.9,0.5,1,10,100,0.0373476939340836,1.36213057643118,0.711681969563598,20.3121699752322,5.78970446114495,6.1264392484228,6
3,3,0.9,0.5,1,10,100,0.0204748503267719,2.26898293352828,0.349566997748332,20.3121699752322,8.31518634682262,8.0526268563204,8
7,3,0.9,0.5,1,10,100,0,0,0,20.3121699752322,10.1,12.3,12
12,3,0.9,0.5,1,10,100,0,0,0,20.3121699752322,14.6,17.3,17
15,3,0.9,0.5,1,10,100,0,0,0,20.3121699752322,17.3,20.3,20
0,7,0.9,0.5,1,10,100,0.0960745532665008,0.584206926869523,0.676816101426971,20.3121699752322,4.66736554149562,5.54550475404655,5
1,7,0.9,0.5,1,10,100,0.0951076809743163,1.15602261453828,0.644777487482117,20.3121699752322,6.02481809163063,6.48929005757186,6
3,7,0.9,0.5,1,10,100,0.0909536235225651,2.06287368126691,0.551249384905877,20.3121699752322,8.55029894501353,8.40275900835074,8
7,7,0.9,0.5,1,10,100,0.0675902544536836,3.49893064936329,0.335224597876151,20.3121699752322,13.2991445194906,12.28251668061,12
12,7,0.9,0.5,1,10,100,0.0369374455103057,4.46003114548297,0.139980923921894,20.3121699752322,18.5680249163864,17.2170594399414,17
15,7,0.9,0.5,1,10,100,0.027852237750357,4.7151411867657,0.115024904339595,20.3121699752322,21.4721129494126,20.2006336435731,20
0,12,0.9,0.5,1,10,100,0.131419890082291,0.394412328185833,0.645673282639165,20.3121699752322,5.01552986254867,6.02913887709913,5
1,12,0.9,0.5,1,10,100,0.131417009831345,0.947701871122473,0.622930933949675,20.3121699752322,6.35816149689798,6.97381280305641,6
3,12,0.9,0.5,1,10,100,0.1329846415882,1.93023571519226,0.561801953657643,20.3121699752322,8.94418857215381,8.87399178689257,8
7,12,0.9,0.5,1,10,100,0.118399832638807,3.32284795551664,0.454439629486015,20.3121699752322,13.6582783644133,12.7493153718095,12
12,12,0.9,0.5,1,10,100,0.0995339745377907,4.99115220744547,0.305553257890367,20.3121699752322,19.4929217659564,17.6013508047177,17
15,12,0.9,0.5,1,10,100,0.086409052935494,5.88800073491051,0.203819304992034,20.3121699752322,22.9104005879284,20.5247908735735,20
0,15,0.9,0.5,1,10,100,0.145184292282314,0.266908645765637,0.636245201639767,20.3121699752322,5.21352691661251,6.32812484314112,5
1,15,0.9,0.5,1,10,100,0.146054038517679,0.83583004495989,0.615909962637947,20.3121699752322,6.56866403596791,7.27036295698633,6
3,15,0.9,0.5,1,10,100,0.14909169672387,1.85410196624968,0.564013364726692,20.3121699752322,9.18328157299975,9.16549810665116,8
7,15,0.9,0.5,1,10,100,0.136251730374553,3.21706835689396,0.477032424213566,20.3121699752322,13.8736546855152,13.0420414339361,12
12,15,0.9,0.5,1,10,100,0.122113639763205,4.8920191164047,0.364807483591034,20.3121699752322,19.7136152931238,17.8886844485963,17
15,15,0.9,0.5,1,10,100,0.114090929447308,5.88045341535674,0.292263912350367,20.3121699752322,23.2043627322854,20.797863729017,20
0,1,1,0.5,1,10,100,0.00230502449902791,0.854263931821913,0.933447486343564,20.3121699752322,4.36883753863972,5.01226858231878,5
1,1,1,0.5,1,10,100,0,0,0,20.3121699752322,4.5,6.1,6
3,1,1,0.5,1,10,100,0,0,0,20.3121699752322,6.3,8.1,8
7,1,1,0.5,1,10,100,0,0,0,20.3121699752322,9.9,12.1,12
12,1,1,0.5,1,10,100,0,0,0,20.3121699752322,14.4,17.1,17
15,1,1,0.5,1,10,100,0,0,0,20.3121699752322,17.1,20.1,20
0,3,1,0.5,1,10,100,0.0482688457274074,0.77192959938283,0.741177484805359,20.3121699752322,4.49473663944455,5.17453819433431,5
1,3,1,0.5,1,10,100,0.0422841496544107,1.292875787381,0.692594105270255,20.3121699752322,5.8635882086429,6.12842827160749,6
3,3,1,0.5,1,10,100,0.0262690122919629,2.08525019372817,0.363688777130085,20.3121699752322,8.37672517435535,8.06520596833522,8
7,3,1,0.5,1,10,100,0.00550242814014941,2.55835135805938,0.11326749111184,20.3121699752322,12.4025162222534,12.0386624360539,12
12,3,1,0.5,1,10,100,0,0,0,20.3121699752322,14.6,17.3,17
15,3,1,0.5,1,10,100,0,0,0,20.3121699752322,17.3,20.3,20
0,7,1,0.5,1,10,100,0.101661662655807,0.642003723400191,0.668182468785345,20.3121699752322,4.77780335106017,5.53413796500417,5
1,7,1,0.5,1,10,100,0.101017912536676,1.14505307497943,0.634161387714712,20.3121699752322,6.13054776748149,6.48447677996538,6
3,7,1,0.5,1,10,100,0.096286748497103,1.93042336533812,0.541967899915955,20.3121699752322,8.63738102880431,8.41067091496908,8
7,7,1,0.5,1,10,100,0.0746587532277799,3.24126591838844,0.338308453025106,20.3121699752322,13.4171393265496,12.3012146549334,12
12,7,1,0.5,1,10,100,0.0447296889079836,4.19605711718016,0.146187968924108,20.3121699752322,18.7764514054621,17.235664599374,17
15,7,1,0.5,1,10,100,0.0345635679546974,4.44609060579345,0.119413013962338,20.3121699752322,21.7014815452141,20.220827371466,20
0,12,1,0.5,1,10,100,0.138311921062518,0.523988522946198,0.637640664902669,20.3121699752322,5.17158967065158,6.00928922664286,5
1,12,1,0.5,1,10,100,0.139358959740938,1.02875665339575,0.61256339301773,20.3121699752322,6.52588098805618,6.95776537491949,6
3,12,1,0.5,1,10,100,0.138522947012268,1.83699907308025,0.554057968955988,20.3121699752322,9.05329916577222,8.87777714567971,8
7,12,1,0.5,1,10,100,0.124491521373687,3.09974925719713,0.449253148393099,20.3121699752322,13.7897743314774,12.7655335529066,12
12,12,1,0.5,1,10,100,0.108129009731718,4.64459092319297,0.307659156669286,20.3121699752322,19.6801318308737,17.627411897949,17
15,12,1,0.5,1,10,100,0.0960198365789467,5.48646337213876,0.21208343574523,20.3121699752322,23.1378170349249,20.5553338262072,20
0,15,1,0.5,1,10,100,0.153902170845999,0.472135954999579,0.627107668951422,20.3121699752322,5.42492235949962,6.29888423365404,5
1,15,1,0.5,1,10,100,0.154836528890339,0.965747096179305,0.605729346001447,20.3121699752322,6.76917238656137,7.24858876149173,6
3,15,1,0.5,1,10,100,0.154755990348728,1.78321215579463,0.556828892583875,20.3121699752322,9.30489094021516,9.16692279407181,8
7,15,1,0.5,1,10,100,0.143150596010073,3.03673725483213,0.470546951498882,20.3121699752322,14.0330635293489,13.0531756785067,12
12,15,1,0.5,1,10,100,0.129859898719816,4.55655437884061,0.362255446475172,20.3121699752322,19.9008989409565,17.9144846633961,17
15,15,1,0.5,1,10,100,0.122715139318354,5.46593505483468,0.294376499776695,20.3121699752322,23.4193415493512,20.8306913551982,20
0,1,0,1,1,10,100,0,0,0,20.3121699752322,3.1,5.1,5
1,1,0,1,1,10,100,0,0,0,20.3121699752322,4,6.1,6
3,1,0,1,1,10,100,0,0,0,20.3121699752322,5.8,8.1,8
7,1,0,1,1,10,100,0,0,0,20.3121699752322,9.4,12.1,12
12,1,0,1,1,10,100,0,0,0,20.3121699752322,13.9,17.1,17
15,1,0,1,1,10,100,0,0,0,20.3121699752322,16.6,20.1,20
0,3,0,1,1,10,100,0.00585499909782881,0,0.91115180309202,20.3121699752322,3.3,5.29414500090217,5
1,3,0,1,1,10,100,0,0,0,20.3121699752322,4.2,6.3,6
3,3,0,1,1,10,100,0,0,0,20.3121699752322,6,8.3,8
7,3,0,1,1,10,100,0,0,0,20.3121699752322,9.6,12.3,12
12,3,0,1,1,10,100,0,0,0,20.3121699752322,14.1,17.3,17
15,3,0,1,1,10,100,0,0,0,20.3121699752322,16.8,20.3,20
0,7,0,1,1,10,100,0.0571184389491838,0,0.746953094760406,20.3121699752322,3.7,5.64288156105082,5
1,7,0,1,1,10,100,0.0382571443496869,0,0.771049233563084,20.3121699752322,4.6,6.66174285565031,6
3,7,0,1,1,10,100,0.00893062962398277,0,0.859252428085913,20.3121699752322,6.4,8.69106937037602,8
7,7,0,1,1,10,100,0,0,0,20.3121699752322,10,12.7,12
12,7,0,1,1,10,100,0,0,0,20.3121699752322,14.5,17.7,17
15,7,0,1,1,10,100,0,0,0,20.3121699752322,17.2,20.7,20
0,12,0,1,1,10,100,0.101260843800971,0,0.684582987745849,20.3121699752322,4.2,6.09873915619903,5
1,12,0,1,1,10,100,0.0845406884085663,0,0.692103131192185,20.3121699752322,5.1,7.11545931159143,6
3,12,0,1,1,10,100,0.0548651260908056,0,0.714608039590451,20.3121699752322,6.9,9.14513487390919,8
7,12,0,1,1,10,100,0.00972417617218286,0,0.826039662306254,20.3121699752322,10.5,13.1902758238278,12
12,12,0,1,1,10,100,0,0,0,20.3121699752322,15,18.2,17
15,12,0,1,1,10,100,0,0,0,20.3121699752322,17.7,21.2,20
0,15,0,1,1,10,100,0.120344161416483,0,0.664783851844199,20.3121699752322,4.5,6.37965583858352,5
1,15,0,1,1,10,100,0.104749214589424,0,0.669121714311191,20.3121699752322,5.4,7.39525078541058,6
3,15,0,1,1,10,100,0.0768361896515792,0,0.682010739232206,20.3121699752322,7.2,9.42316381034842,8
7,15,0,1,1,10,100,0.031104127217618,0,0.735088507788451,20.3121699752322,10.8,13.4688958727824,12
12,15,0,1,1,10,100,0,0,0,20.3121699752322,15.3,18.5,17
15,15,0,1,1,10,100,0,0,0,20.3121699752322,18,21.5,20
0,1,0.1,1,1,10,100,0,0,0,20.3121699752322,3.1,5.1,5
1,1,0.1,1,1,10,100,0,0,0,20.3121699752322,4,6.1,6
3,1,0.1,1,1,10,100,0,0,0,20.3121699752322,5.8,8.1,8
7,1,0.1,1,1,10,100,0,0,0,20.3121699752322,9.4,12.1,12
12,1,0.1,1,1,10,100,0,0,0,20.3121699752322,13.9,17.1,17
15,1,0.1,1,1,10,100,0,0,0,20.3121699752322,16.6,20.1,20
0,3,0.1,1,1,10,100,0.00585499909782881,0,0.91115180309202,20.3121699752322,3.3,5.29414500090217,5
1,3,0.1,1,1,10,100,0,0,0,20.3121699752322,4.2,6.3,6
3,3,0.1,1,1,10,100,0,0,0,20.3121699752322,6,8.3,8
7,3,0.1,1,1,10,100,0,0,0,20.3121699752322,9.6,12.3,12
12,3,0.1,1,1,10,100,0,0,0,20.3121699752322,14.1,17.3,17
15,3,0.1,1,1,10,100,0,0,0,20.3121699752322,16.8,20.3,20
0,7,0.1,1,1,10,100,0.0571184389491838,0,0.746953094760406,20.3121699752322,3.7,5.64288156105082,5
1,7,0.1,1,1,10,100,0.0382571443496869,0,0.771049233563084,20.3121699752322,4.6,6.66174285565031,6
3,7,0.1,1,1,10,100,0.00893062962398277,0,0.859252428085913,20.3121699752322,6.4,8.69106937037602,8
7,7,0.1,1,1,10,100,0,0,0,20.3121699752322,10,12.7,12
12,7,0.1,1,1,10,100,0,0,0,20.3121699752322,14.5,17.7,17
15,7,0.1,1,1,10,100,0,0,0,20.3121699752322,17.2,20.7,20
0,12,0.1,1,1,10,100,0.101260843800971,0,0.684582987745849,20.3121699752322,4.2,6.09873915619903,5
1,12,0.1,1,1,10,100,0.0845406884085663,0,0.692103131192185,20.3121699752322,5.1,7.11545931159143,6
3,12,0.1,1,1,10,100,0.0548651260908056,0,0.714608039590451,20.3121699752322,6.9,9.14513487390919,8
7,12,0.1,1,1,10,100,0.00972417617218286,0,0.826039662306254,20.3121699752322,10.5,13.1902758238278,12
12,12,0.1,1,1,10,100,0,0,0,20.3121699752322,15,18.2,17
15,12,0.1,1,1,10,100,0,0,0,20.3121699752322,17.7,21.2,20
0,15,0.1,1,1,10,100,0.120344161416483,0,0.664783851844199,20.3121699752322,4.5,6.37965583858352,5
1,15,0.1,1,1,10,100,0.104749214589424,0,0.669121714311191,20.3121699752322,5.4,7.39525078541058,6
3,15,0.1,1,1,10,100,0.0768361896515792,0,0.682010739232206,20.3121699752322,7.2,9.42316381034842,8
7,15,0.1,1,1,10,100,0.031104127217618,0,0.735088507788451,20.3121699752322,10.8,13.4688958727824,12
12,15,0.1,1,1,10,100,0,0,0,20.3121699752322,15.3,18.5,17
15,15,0.1,1,1,10,100,0,0,0,20.3121699752322,18,21.5,20
0,1,0.4,1,1,10,100,0,0,0,20.3121699752322,3.1,5.1,5
1,1,0.4,1,1,10,100,0,0,0,20.3121699752322,4,6.1,6
3,1,0.4,1,1,10,100,0,0,0,20.3121699752322,5.8,8.1,8
7,1,0.4,1,1,10,100,0,0,0,20.3121699752322,9.4,12.1,12
12,1,0.4,1,1,10,100,0,0,0,20.3121699752322,13.9,17.1,17
15,1,0.4,1,1,10,100,0,0,0,20.3121699752322,16.6,20.1,20
0,3,0.4,1,1,10,100,0.0129779392891276,1.05494942263444,0.867442864321719,20.3121699752322,3.61648482679033,5.18152711844743,5
1,3,0.4,1,1,10,100,0.0032540498310145,2.24395901810317,0.9190744153564,20.3121699752322,4.87318770543095,6.07235004835867,6
3,3,0.4,1,1,10,100,0,0,0,20.3121699752322,6,8.3,8
7,3,0.4,1,1,10,100,0,0,0,20.3121699752322,9.6,12.3,12
12,3,0.4,1,1,10,100,0,0,0,20.3121699752322,14.1,17.3,17
15,3,0.4,1,1,10,100,0,0,0,20.3121699752322,16.8,20.3,20
0,7,0.4,1,1,10,100,0.0571184389491838,0,0.746953094760406,20.3121699752322,3.7,5.64288156105082,5
1,7,0.4,1,1,10,100,0.0436873187427128,0.582489534650979,0.756471073103084,20.3121699752322,4.77474686039529,6.59806372779219,6
3,7,0.4,1,1,10,100,0.0293659499061307,2.96238851532227,0.745888328830312,20.3121699752322,7.28871655459668,8.37439519856164,8
7,7,0.4,1,1,10,100,0,0,0,20.3121699752322,10,12.7,12
12,7,0.4,1,1,10,100,0,0,0,20.3121699752322,14.5,17.7,17
15,7,0.4,1,1,10,100,0,0,0,20.3121699752322,17.2,20.7,20
0,12,0.4,1,1,10,100,0.101260843800971,0,0.684582987745849,20.3121699752322,4.2,6.09873915619903,5
1,12,0.4,1,1,10,100,0.0845593155701866,0.00121024896369716,0.692045356979301,20.3121699752322,5.10036307468911,7.11531965953344,6
3,12,0.4,1,1,10,100,0.0626431854526636,0.924904361077395,0.69646759374973,20.3121699752322,7.17747130832322,9.0448663784396,8
7,12,0.4,1,1,10,100,0.0560642013138319,5.98661808521082,0.57668265771751,20.3121699752322,12.2959854255632,12.5452739901651,12
12,12,0.4,1,1,10,100,0.0241778846543021,9.44362955244373,0.229874166626149,20.3121699752322,17.8330888657331,17.2314591601013,17
15,12,0.4,1,1,10,100,0.0103811678054293,10.0291499479341,0.125857915792082,20.3121699752322,20.7087449843802,20.1867038374012,20
0,15,0.4,1,1,10,100,0.120344161416483,0,0.664783851844199,20.3121699752322,4.5,6.37965583858352,5
1,15,0.4,1,1,10,100,0.104749214589424,0,0.669121714311191,20.3121699752322,5.4,7.39525078541058,6
3,15,0.4,1,1,10,100,0.0768361896515792,0,0.682010739232206,20.3121699752322,7.2,9.42316381034842,8
7,15,0.4,1,1,10,100,0.0695666281660953,4.88759627207975,0.605269964100485,20.3121699752322,12.2662788816239,12.9416737446259,12
12,15,0.4,1,1,10,100,0.051553547878422,8.85981474947284,0.423860011970834,20.3121699752322,17.9579444248419,17.5624649771743,17
15,15,0.4,1,1,10,100,0.0351935448738502,10.8346545958348,0.238623023362826,20.3121699752322,21.2503963787504,20.3813409955427,20
0,1,0.9,1,1,10,100,0,0,0,20.3121699752322,3.1,5.1,5
1,1,0.9,1,1,10,100,0,0,0,20.3121699752322,4,6.1,6
3,1,0.9,1,1,10,100,0,0,0,20.3121699752322,5.8,8.1,8
7,1,0.9,1,1,10,100,0,0,0,20.3121699752322,9.4,12.1,12
12,1,0.9,1,1,10,100,0,0,0,20.3121699752322,13.9,17.1,17
15,1,0.9,1,1,10,100,0,0,0,20.3121699752322,16.6,20.1,20
0,3,0.9,1,1,10,100,0.0353521547449873,1.16798685444074,0.779673666984348,20.3121699752322,4.23438948355259,5.14784915981094,5
1,3,0.9,1,1,10,100,0.0263306196942637,1.74075120451883,0.759791399334108,20.3121699752322,5.59260096361506,6.09959425985385,6
3,3,0.9,1,1,10,100,0,0,0,20.3121699752322,6,8.3,8
7,3,0.9,1,1,10,100,0,0,0,20.3121699752322,9.6,12.3,12
12,3,0.9,1,1,10,100,0,0,0,20.3121699752322,14.1,17.3,17
15,3,0.9,1,1,10,100,0,0,0,20.3121699752322,16.8,20.3,20
0,7,0.9,1,1,10,100,0.0893914877641925,1.00498567193636,0.68845281479567,20.3121699752322,4.50398853754909,5.51010994504217,5
1,7,0.9,1,1,10,100,0.0872228359421864,1.5704705998662,0.660341145122511,20.3121699752322,5.85637647989296,6.45573010407119,6
3,7,0.9,1,1,10,100,0.0840610403169845,2.53956168739114,0.567064812072779,20.3121699752322,8.43164934991291,8.3619827909439,8
7,7,0.9,1,1,10,100,0.0601948230208213,3.97967766583992,0.3359441031904,20.3121699752322,13.1837421326719,12.2418374103952,12
12,7,0.9,1,1,10,100,0.030408411129153,4.87992757314808,0.138282320104174,20.3121699752322,18.4039420585185,17.181598831556,17
15,7,0.9,1,1,10,100,0.0219446280867209,5.11613397157194,0.11508900394891,20.3121699752322,21.2929071772576,20.1664419747561,20
0,12,0.9,1,1,10,100,0.125795430891734,0.814281145731615,0.653150370495247,20.3121699752322,4.85142491658529,5.9927764545351,5
1,12,0.9,1,1,10,100,0.126711157603586,1.40709941848618,0.62995435600062,20.3121699752322,6.22567953478894,6.9325789005478,6
3,12,0.9,1,1,10,100,0.128186201305194,2.41109277313849,0.569754587018586,20.3121699752322,8.82887421851079,8.83070452138096,8
7,12,0.9,1,1,10,100,0.112951260770961,3.8026745429268,0.461736428486908,20.3121699752322,13.5421396343414,12.7067812849364,12
12,12,0.9,1,1,10,100,0.0945796931272528,5.49753551250357,0.308098771812825,20.3121699752322,19.3980284100029,17.5556667556224,17
15,12,0.9,1,1,10,100,0.0798014956166895,6.34194392393782,0.202004393274066,20.3121699752322,22.7735551391503,20.4860041119895,20
0,15,0.9,1,1,10,100,0.140979699782587,0.716798011122949,0.641425885920577,20.3121699752322,5.07343840889836,6.28734049910512,5
1,15,0.9,1,1,10,100,0.142423769466907,1.31312149117535,0.620871410211209,20.3121699752322,6.45049719294028,7.22626408141556,6
3,15,0.9,1,1,10,100,0.14585999636857,2.35865754903065,0.568945596358409,20.3121699752322,9.08692603922452,9.11827424872837,8
7,15,0.9,1,1,10,100,0.133681856719635,3.74695051713277,0.480847766831821,20.3121699752322,13.7975604137062,12.9916230915671,12
12,15,0.9,1,1,10,100,0.118362233078844,5.40215273110243,0.368024568087424,20.3121699752322,19.6217221848819,17.8414224938109,17
15,15,0.9,1,1,10,100,0.108786691226355,6.35687994268549,0.293460813047107,20.3121699752322,23.0855039541484,20.7555253145051,20
0,1,1,1,1,10,100,0,0,0,20.3121699752322,3.1,5.1,5
1,1,1,1,1,10,100,0,0,0,20.3121699752322,4,6.1,6
3,1,1,1,1,10,100,0,0,0,20.3121699752322,5.8,8.1,8
7,1,1,1,1,10,100,0,0,0,20.3121699752322,9.4,12.1,12
12,1,1,1,1,10,100,0,0,0,20.3121699752322,13.9,17.1,17
15,1,1,1,1,10,100,0,0,0,20.3121699752322,16.6,20.1,20
0,3,1,1,1,10,100,0.0395059968264802,1.13363799007992,0.766885640523511,20.3121699752322,4.32027419107192,5.14713020416553,5
1,3,1,1,1,10,100,0.0316886676830896,1.65666381889249,0.735714759815271,20.3121699752322,5.69099743700324,6.10264495042766,6
3,3,1,1,1,10,100,0,0,0,20.3121699752322,6,8.3,8
7,3,1,1,1,10,100,0,0,0,20.3121699752322,9.6,12.3,12
12,3,1,1,1,10,100,0,0,0,20.3121699752322,14.1,17.3,17
15,3,1,1,1,10,100,0,0,0,20.3121699752322,16.8,20.3,20
0,7,1,1,1,10,100,0.0953560875161916,1.03379355951767,0.678823399207959,20.3121699752322,4.6304142035659,5.50126455653204,5
1,7,1,1,1,10,100,0.0941413587914835,1.54377297861003,0.647385443081527,20.3121699752322,5.98939568074903,6.45148134334751,6
3,7,1,1,1,10,100,0.0902078130310113,2.36980209817009,0.554915311452727,20.3121699752322,8.53282188835308,8.37281197715198,8
7,7,1,1,1,10,100,0.0677763643223534,3.67749774595644,0.339584166157468,20.3121699752322,13.3097479713608,12.264473861082,12
12,7,1,1,1,10,100,0.0381131686158629,4.58294148481862,0.144944220478099,20.3121699752322,18.6246473363368,17.2035926829023,17
15,7,1,1,1,10,100,0.0292376861202189,4.84151883645816,0.120066471238568,20.3121699752322,21.5573669528123,20.186610430234,20
0,12,1,1,1,10,100,0.133846479032948,0.936445275352957,0.643504999606023,20.3121699752322,5.04280074781766,5.97250899343176,5
1,12,1,1,1,10,100,0.135025411098839,1.45491596453062,0.618898289377479,20.3121699752322,6.40942436807756,6.9194829924481,6
3,12,1,1,1,10,100,0.134827678742746,2.2872129869395,0.559514035124675,20.3121699752322,8.95849168824555,8.8364510225633,8
7,12,1,1,1,10,100,0.120903218898751,3.56030369756768,0.453610568988775,20.3121699752322,13.7042733278109,12.7230664113445,12
12,12,1,1,1,10,100,0.102476518223839,5.07616553326071,0.309351603644686,20.3121699752322,19.5685489799346,17.5899069284501,17
15,12,1,1,1,10,100,0.0907099765776851,5.92410253154945,0.211102233360708,20.3121699752322,23.0316922783945,20.5168797702674,20
0,15,1,1,1,10,100,0.149261645892663,0.870566495862233,0.632553382339402,20.3121699752322,5.28350984627601,6.26368170452111,5
1,15,1,1,1,10,100,0.15065110293224,1.38530118007719,0.611145299353702,20.3121699752322,6.64677106206947,7.21081877906004,6
3,15,1,1,1,10,100,0.152378985139522,2.25236704015436,0.560137396973785,20.3121699752322,9.22713033613893,9.12238431084504,8
7,15,1,1,1,10,100,0.140319173813982,3.50320078968161,0.4741175076218,20.3121699752322,13.9528807107134,13.0093607472179,12
12,15,1,1,1,10,100,0.126526542343219,5.02131280064951,0.364960632276321,20.3121699752322,19.8191815205846,17.8713421775918,17
15,15,1,1,1,10,100,0.118774412223443,5.91581285836112,0.295079767866199,20.3121699752322,23.324231572525,20.7896443019404,20
0,1,0,2,1,10,100,0,0,0,20.3121699752322,2.1,5.1,5
1,1,0,2,1,10,100,0,0,0,20.3121699752322,3,6.1,6
3,1,0,2,1,10,100,0,0,0,20.3121699752322,4.8,8.1,8
7,1,0,2,1,10,100,0,0,0,20.3121699752322,8.4,12.1,12
12,1,0,2,1,10,100,0,0,0,20.3121699752322,12.9,17.1,17
15,1,0,2,1,10,100,0,0,0,20.3121699752322,15.6,20.1,20
0,3,0,2,1,10,100,0,0,0,20.3121699752322,2.3,5.3,5
1,3,0,2,1,10,100,0,0,0,20.3121699752322,3.2,6.3,6
3,3,0,2,1,10,100,0,0,0,20.3121699752322,5,8.3,8
7,3,0,2,1,10,100,0,0,0,20.3121699752322,8.6,12.3,12
12,3,0,2,1,10,100,0,0,0,20.3121699752322,13.1,17.3,17
15,3,0,2,1,10,100,0,0,0,20.3121699752322,15.8,20.3,20
0,7,0,2,1,10,100,0.0311828524289136,0,0.811842147851841,20.3121699752322,2.7,5.66881714757109,5
1,7,0,2,1,10,100,0.0173908069336916,0,0.84591982081939,20.3121699752322,3.6,6.68260919306631,6
3,7,0,2,1,10,100,0.000620583871155611,0,0.966754587013439,20.3121699752322,5.4,8.69937941612884,8
7,7,0,2,1,10,100,0,0,0,20.3121699752322,9,12.7,12
12,7,0,2,1,10,100,0,0,0,20.3121699752322,13.5,17.7,17
15,7,0,2,1,10,100,0,0,0,20.3121699752322,16.2,20.7,20
0,12,0,2,1,10,100,0.0736765557937529,0,0.727539108502161,20.3121699752322,3.2,6.12632344420625,5
1,12,0,2,1,10,100,0.0595945148970152,0,0.739111612980775,20.3121699752322,4.1,7.14040548510298,6
